Year,Location,Site,Plot,Category,Pcover,Period
202210,T,4,5,seagrass,0.03495935,after 6mo
202210,T,4,5,tools,0.037940379,after 6mo
202210,T,4,6,coral,0.027301587,after 6mo
202210,T,4,6,gorgonian,0.124761905,after 6mo
202210,T,4,6,algae,0.327936508,after 6mo
202210,T,4,6,other,3.17E-04,after 6mo
202210,T,4,6,sponge,0.006984127,after 6mo
202210,T,4,6,sand-rubble,0.456825397,after 6mo
202210,T,4,6,seagrass,0.004761905,after 6mo
202210,T,4,6,tools,0.051111111,after 6mo
202210,T,4,7,coral,0.041397849,after 6mo
202210,T,4,7,gorgonian,0.094892473,after 6mo
202210,T,4,7,algae,0.42688172,after 6mo
202210,T,4,7,other,5.38E-04,after 6mo
202210,T,4,7,sponge,0.010752688,after 6mo
202210,T,4,7,sand-rubble,0.333333333,after 6mo
202210,T,4,7,seagrass,0.001612903,after 6mo
202210,T,4,7,tools,0.090591398,after 6mo
202210,T,4,8,coral,0.023076923,after 6mo
202210,T,4,8,gorgonian,0.077564103,after 6mo
202210,T,4,8,algae,0.367307692,after 6mo
202210,T,4,8,sponge,0.003205128,after 6mo
202210,T,4,8,sand-rubble,0.453525641,after 6mo
202210,T,4,8,seagrass,0.0125,after 6mo
202210,T,4,8,tools,0.062820513,after 6mo
202210,T,20,9,coral,0.029498525,after 6mo
202210,T,20,9,gorgonian,0.077876106,after 6mo
202210,T,20,9,algae,0.307669617,after 6mo
202210,T,20,9,other,0.003539823,after 6mo
202210,T,20,9,sponge,0.010619469,after 6mo
202210,T,20,9,sand-rubble,0.520353982,after 6mo
202210,T,20,9,seagrass,0.001179941,after 6mo
202210,T,20,9,tools,0.049262537,after 6mo
202210,T,20,10,coral,0.037669377,after 6mo
202210,T,20,10,gorgonian,0.066666667,after 6mo
202210,T,20,10,algae,0.404878049,after 6mo
202210,T,20,10,other,0.00298103,after 6mo
202210,T,20,10,sponge,0.011924119,after 6mo
202210,T,20,10,sand-rubble,0.392682927,after 6mo
202210,T,20,10,seagrass,8.13E-04,after 6mo
202210,T,20,10,tools,0.082384824,after 6mo
202210,T,20,11,coral,0.022916667,after 6mo
202210,T,20,11,gorgonian,0.028385417,after 6mo
202210,T,20,11,algae,0.454427083,after 6mo
202210,T,20,11,other,0.002083333,after 6mo
202210,T,20,11,sponge,0.008072917,after 6mo
202210,T,20,11,sand-rubble,0.453645833,after 6mo
202210,T,20,11,seagrass,0.004947917,after 6mo
202210,T,20,11,tools,0.025520833,after 6mo
202210,T,20,12,coral,0.018518519,after 6mo
202210,T,20,12,gorgonian,0.041595442,after 6mo
202210,T,20,12,algae,0.452991453,after 6mo
202210,T,20,12,other,0.003418803,after 6mo
202210,T,20,12,sponge,0.010541311,after 6mo
202210,T,20,12,sand-rubble,0.413390313,after 6mo
202210,T,20,12,seagrass,0.002849003,after 6mo
202210,T,20,12,tools,0.056695157,after 6mo
202210,T,22,33,coral,0.015789474,after 6mo
202210,T,22,33,gorgonian,0.032748538,after 6mo
202210,T,22,33,algae,0.419005848,after 6mo
202210,T,22,33,other,0.002046784,after 6mo
202210,T,22,33,sponge,0.007894737,after 6mo
202210,T,22,33,sand-rubble,0.403508772,after 6mo
202210,T,22,33,seagrass,0.074853801,after 6mo
202210,T,22,33,tools,0.044152047,after 6mo
202210,T,22,34,coral,0.01969697,after 6mo
202210,T,22,34,gorgonian,0.031212121,after 6mo
202210,T,22,34,algae,0.474848485,after 6mo
202210,T,22,34,other,0.001515152,after 6mo
202210,T,22,34,sponge,0.005151515,after 6mo
202210,T,22,34,sand-rubble,0.415757576,after 6mo
202210,T,22,34,seagrass,0.004242424,after 6mo
202210,T,22,34,tools,0.047575758,after 6mo
202210,T,22,35,coral,0.026666667,after 6mo
202210,T,22,35,gorgonian,0.033968254,after 6mo
202210,T,22,35,algae,0.544126984,after 6mo
202210,T,22,35,other,3.17E-04,after 6mo
202210,T,22,35,sponge,0.008253968,after 6mo
202210,T,22,35,sand-rubble,0.291428571,after 6mo
202210,T,22,35,seagrass,0.014603175,after 6mo
202210,T,22,35,tools,0.080634921,after 6mo
202210,T,22,36,coral,0.017821782,after 6mo
202210,T,22,36,gorgonian,0.033333333,after 6mo
202210,T,22,36,algae,0.552805281,after 6mo
202210,T,22,36,sponge,0.004950495,after 6mo
202210,T,22,36,sand-rubble,0.27029703,after 6mo
202210,T,22,36,seagrass,0.064026403,after 6mo
202210,T,22,36,tools,0.056765677,after 6mo
202210,T,24,29,coral,0.047747748,after 6mo
202210,T,24,29,gorgonian,0.098798799,after 6mo
202210,T,24,29,algae,0.428528529,after 6mo
202210,T,24,29,other,0.001501502,after 6mo
202210,T,24,29,sponge,0.01021021,after 6mo
202210,T,24,29,sand-rubble,0.34024024,after 6mo
202210,T,24,29,seagrass,0.002402402,after 6mo
202210,T,24,29,tools,0.070570571,after 6mo
202210,T,24,30,coral,0.02037037,after 6mo
202210,T,24,30,gorgonian,0.039506173,after 6mo
202210,T,24,30,algae,0.47962963,after 6mo
202210,T,24,30,other,9.26E-04,after 6mo
202210,T,24,30,sponge,0.007098765,after 6mo
202210,T,24,30,sand-rubble,0.421296296,after 6mo
202210,T,24,30,seagrass,0.001234568,after 6mo
202210,T,24,30,tools,0.029938272,after 6mo
202210,T,24,31,coral,0.013271605,after 6mo
202210,T,24,31,gorgonian,0.024074074,after 6mo
202210,T,24,31,algae,0.446296296,after 6mo
202210,T,24,31,other,6.17E-04,after 6mo
202210,T,24,31,sponge,0.006790123,after 6mo
202210,T,24,31,sand-rubble,0.481481481,after 6mo
202210,T,24,31,seagrass,6.17E-04,after 6mo
202210,T,24,31,tools,0.026851852,after 6mo
202210,T,24,32,coral,0.025057471,after 6mo
202210,T,24,32,gorgonian,0.04,after 6mo
202210,T,24,32,algae,0.505977011,after 6mo
202210,T,24,32,other,0.00137931,after 6mo
202210,T,24,32,sponge,0.005517241,after 6mo
202210,T,24,32,sand-rubble,0.354252874,after 6mo
202210,T,24,32,seagrass,0.009195402,after 6mo
202210,T,24,32,tools,0.05862069,after 6mo
202210,T,26,41,coral,0.01047619,after 6mo
202210,T,26,41,gorgonian,0.005079365,after 6mo
202210,T,26,41,algae,0.266984127,after 6mo
202210,T,26,41,other,9.52E-04,after 6mo
202210,T,26,41,sponge,0.005079365,after 6mo
202210,T,26,41,sand-rubble,0.692063492,after 6mo
202210,T,26,41,seagrass,0.004761905,after 6mo
202210,T,26,41,tools,0.014603175,after 6mo
202210,T,26,42,coral,0.014880952,after 6mo
202210,T,26,42,gorgonian,0.010416667,after 6mo
202210,T,26,42,algae,0.263392857,after 6mo
202210,T,26,42,sponge,0.004464286,after 6mo
202210,T,26,42,sand-rubble,0.693452381,after 6mo
202210,T,26,42,seagrass,0.002083333,after 6mo
202210,T,26,42,tools,0.011309524,after 6mo
202210,T,26,43,coral,0.006410256,after 6mo
202210,T,26,43,gorgonian,0.007948718,after 6mo
202210,T,26,43,algae,0.249487179,after 6mo
202210,T,26,43,sponge,0.004102564,after 6mo
202210,T,26,43,sand-rubble,0.720769231,after 6mo
202210,T,26,43,seagrass,7.69E-04,after 6mo
202210,T,26,43,tools,0.010512821,after 6mo
202210,T,26,44,coral,0.009565217,after 6mo
202210,T,26,44,gorgonian,0.010144928,after 6mo
202210,T,26,44,algae,0.257101449,after 6mo
202210,T,26,44,other,0.00173913,after 6mo
202210,T,26,44,sponge,0.00115942,after 6mo
202210,T,26,44,sand-rubble,0.703188406,after 6mo
202210,T,26,44,seagrass,0.002028986,after 6mo
202210,T,26,44,tools,0.015072464,after 6mo
202210,T,35,1,coral,0.008080808,after 6mo
202210,T,35,1,gorgonian,0.001346801,after 6mo
202210,T,35,1,algae,0.371380471,after 6mo
202210,T,35,1,sponge,0.003367003,after 6mo
202210,T,35,1,sand-rubble,0.582828283,after 6mo
202210,T,35,1,seagrass,0.005387205,after 6mo
202210,T,35,1,tools,0.027609428,after 6mo
202210,T,35,2,coral,0.00922619,after 6mo
202210,T,35,2,gorgonian,0.001190476,after 6mo
202210,T,35,2,algae,0.425297619,after 6mo
202210,T,35,2,other,0.001488095,after 6mo
202210,T,35,2,sponge,0.004166667,after 6mo
202210,T,35,2,sand-rubble,0.532142857,after 6mo
202210,T,35,2,seagrass,2.98E-04,after 6mo
202210,T,35,2,tools,0.026190476,after 6mo
202210,T,35,3,coral,0.007407407,after 6mo
202210,T,35,3,gorgonian,3.70E-04,after 6mo
202210,T,35,3,algae,0.466296296,after 6mo
202210,T,35,3,other,0.001481481,after 6mo
202210,T,35,3,sponge,0.002962963,after 6mo
202210,T,35,3,sand-rubble,0.493703704,after 6mo
202210,T,35,3,seagrass,7.41E-04,after 6mo
202210,T,35,3,tools,0.027037037,after 6mo
202210,T,35,4,coral,0.014521452,after 6mo
202210,T,35,4,gorgonian,0.001650165,after 6mo
202210,T,35,4,algae,0.431023102,after 6mo
202210,T,35,4,other,0.002310231,after 6mo
202210,T,35,4,sponge,0.006270627,after 6mo
202210,T,35,4,sand-rubble,0.501320132,after 6mo
202210,T,35,4,seagrass,6.60E-04,after 6mo
202210,T,35,4,tools,0.042244224,after 6mo
202210,T,37,17,coral,0.008333333,after 6mo
202210,T,37,17,gorgonian,0.017666667,after 6mo
202210,T,37,17,algae,0.280333333,after 6mo
202210,T,37,17,other,0.001,after 6mo
202210,T,37,17,sponge,0.008,after 6mo
202210,T,37,17,sand-rubble,0.666666667,after 6mo
202210,T,37,17,seagrass,0.001333333,after 6mo
202210,T,37,17,tools,0.016666667,after 6mo
202210,T,37,18,coral,0.02124183,after 6mo
202210,T,37,18,gorgonian,0.02875817,after 6mo
202210,T,37,18,algae,0.359150327,after 6mo
202210,T,37,18,other,0.00130719,after 6mo
202210,T,37,18,sponge,0.010784314,after 6mo
202210,T,37,18,sand-rubble,0.553921569,after 6mo
202210,T,37,18,seagrass,0.004901961,after 6mo
202210,T,37,18,tools,0.019934641,after 6mo
202210,T,37,19,coral,0.020114943,after 6mo
202210,T,37,19,gorgonian,0.075862069,after 6mo
202210,T,37,19,algae,0.340804598,after 6mo
202210,T,37,19,other,0.002586207,after 6mo
202210,T,37,19,sponge,0.012643678,after 6mo
202210,T,37,19,sand-rubble,0.494252874,after 6mo
202210,T,37,19,seagrass,5.75E-04,after 6mo
202210,T,37,19,tools,0.05316092,after 6mo
202210,T,37,20,coral,0.022008547,after 6mo
202210,T,37,20,gorgonian,0.045726496,after 6mo
202210,T,37,20,algae,0.256623932,after 6mo
202210,T,37,20,other,0.003418803,after 6mo
202210,T,37,20,sponge,0.009188034,after 6mo
202210,T,37,20,sand-rubble,0.622863248,after 6mo
202210,T,37,20,seagrass,0.001495726,after 6mo
202210,T,37,20,tools,0.038675214,after 6mo
202210,T,39,37,coral,0.00733945,after 6mo
202210,T,39,37,gorgonian,0.024464832,after 6mo
202210,T,39,37,algae,0.457798165,after 6mo
202210,T,39,37,other,3.06E-04,after 6mo
202210,T,39,37,sponge,0.011620795,after 6mo
202210,T,39,37,sand-rubble,0.477675841,after 6mo
202210,T,39,37,seagrass,0.004281346,after 6mo
202210,T,39,37,tools,0.016513761,after 6mo
202210,T,39,38,coral,0.013157895,after 6mo
202210,T,39,38,gorgonian,0.055847953,after 6mo
202210,T,39,38,algae,0.392982456,after 6mo
202210,T,39,38,other,5.85E-04,after 6mo
202210,T,39,38,sponge,0.014327485,after 6mo
202210,T,39,38,sand-rubble,0.451754386,after 6mo
202210,T,39,38,seagrass,0.035087719,after 6mo
202210,T,39,38,tools,0.03625731,after 6mo
202210,T,39,39,coral,0.012781955,after 6mo
202210,T,39,39,gorgonian,0.024310777,after 6mo
202210,T,39,39,algae,0.458145363,after 6mo
202210,T,39,39,other,7.52E-04,after 6mo
202210,T,39,39,sponge,0.011278195,after 6mo
202210,T,39,39,sand-rubble,0.318045113,after 6mo
202210,T,39,39,seagrass,0.130576441,after 6mo
202210,T,39,39,tools,0.044110276,after 6mo
202210,T,39,40,coral,0.014861996,after 6mo
202210,T,39,40,gorgonian,0.047558386,after 6mo
202210,T,39,40,algae,0.459235669,after 6mo
202210,T,39,40,sponge,0.012526539,after 6mo
202210,T,39,40,sand-rubble,0.421656051,after 6mo
202210,T,39,40,seagrass,0.003609342,after 6mo
202210,T,39,40,tools,0.040552017,after 6mo
202210,T,43,21,coral,0.02109375,after 6mo
202210,T,43,21,gorgonian,0.065104167,after 6mo
202210,T,43,21,algae,0.542708333,after 6mo
202210,T,43,21,other,0.002083333,after 6mo
202210,T,43,21,sponge,0.01015625,after 6mo
202210,T,43,21,sand-rubble,0.298958333,after 6mo
202210,T,43,21,seagrass,7.81E-04,after 6mo
202210,T,43,21,tools,0.059114583,after 6mo
202210,T,43,22,coral,0.03024055,after 6mo
202210,T,43,22,gorgonian,0.049140893,after 6mo
202210,T,43,22,algae,0.509278351,after 6mo
202210,T,43,22,other,3.44E-04,after 6mo
202210,T,43,22,sponge,0.011340206,after 6mo
202210,T,43,22,sand-rubble,0.333333333,after 6mo
202210,T,43,22,seagrass,0.001718213,after 6mo
202210,T,43,22,tools,0.064604811,after 6mo
202210,T,43,24,coral,0.020356234,after 6mo
202210,T,43,24,gorgonian,0.027989822,after 6mo
202210,T,43,24,algae,0.557760814,after 6mo
202210,T,43,24,other,5.09E-04,after 6mo
202210,T,43,24,sponge,0.009414758,after 6mo
202210,T,43,24,sand-rubble,0.295419847,after 6mo
202210,T,43,24,tools,0.088549618,after 6mo
202210,T,45,25,coral,0.021587302,after 6mo
202210,T,45,25,gorgonian,0.088888889,after 6mo
202210,T,45,25,algae,0.335873016,after 6mo
202210,T,45,25,other,9.52E-04,after 6mo
202210,T,45,25,sponge,0.00984127,after 6mo
202210,T,45,25,sand-rubble,0.442857143,after 6mo
202210,T,45,25,seagrass,0.032698413,after 6mo
202210,T,45,25,tools,0.067301587,after 6mo
202210,T,45,26,coral,0.016969697,after 6mo
202210,T,45,26,gorgonian,0.099393939,after 6mo
202210,T,45,26,algae,0.460606061,after 6mo
202210,T,45,26,other,0.001818182,after 6mo
202210,T,45,26,sponge,0.01,after 6mo
202210,T,45,26,sand-rubble,0.358181818,after 6mo
202210,T,45,26,seagrass,3.03E-04,after 6mo
202210,T,45,26,tools,0.052727273,after 6mo
202210,T,45,27,coral,0.018333333,after 6mo
202210,T,45,27,gorgonian,0.039722222,after 6mo
202210,T,45,27,algae,0.461388889,after 6mo
202210,T,45,27,other,0.002222222,after 6mo
202210,T,45,27,sponge,0.013333333,after 6mo
202210,T,45,27,sand-rubble,0.376944444,after 6mo
202210,T,45,27,seagrass,5.56E-04,after 6mo
202210,T,45,27,tools,0.0875,after 6mo
202210,T,45,28,coral,0.017073171,after 6mo
202210,T,45,28,gorgonian,0.04796748,after 6mo
202210,T,45,28,algae,0.417073171,after 6mo
202210,T,45,28,other,8.13E-04,after 6mo
202210,T,45,28,sponge,0.01598916,after 6mo
202210,T,45,28,sand-rubble,0.438753388,after 6mo
202210,T,45,28,seagrass,0.009214092,after 6mo
202210,T,45,28,tools,0.053116531,after 6mo
202305,M,8,69,coral,0.023076923,after 12mo
202305,M,8,69,gorgonian,0.014529915,after 12mo
202305,M,8,69,algae,0.104487179,after 12mo
202305,M,8,69,other,0.003846154,after 12mo
202305,M,8,69,sponge,0.008333333,after 12mo
202305,M,8,69,sand-rubble,0.552136752,after 12mo
202305,M,8,69,seagrass,0.214102564,after 12mo
202305,M,8,69,tools,0.079487179,after 12mo
202305,M,8,70,coral,0.017333333,after 12mo
202305,M,8,70,gorgonian,0.005866667,after 12mo
202305,M,8,70,algae,0.2472,after 12mo
202305,M,8,70,other,8.00E-04,after 12mo
202305,M,8,70,sponge,0.047466667,after 12mo
202305,M,8,70,sand-rubble,0.598133333,after 12mo
202305,M,8,70,seagrass,0.0544,after 12mo
202305,M,8,70,tools,0.0288,after 12mo
202305,M,8,71,coral,0.013381995,after 12mo
202305,M,8,71,gorgonian,0.025547445,after 12mo
202305,M,8,71,algae,0.405596107,after 12mo
202305,M,8,71,other,0.001216545,after 12mo
202305,M,8,71,sponge,0.023600973,after 12mo
202305,M,8,71,sand-rubble,0.424817518,after 12mo
202305,M,8,71,seagrass,0.042579075,after 12mo
202305,M,8,71,tools,0.063260341,after 12mo
202305,M,8,72,coral,0.019583333,after 12mo
202305,M,8,72,gorgonian,0.011666667,after 12mo
202305,M,8,72,algae,0.297916667,after 12mo
202305,M,8,72,other,0.00125,after 12mo
202305,M,8,72,sponge,0.014791667,after 12mo
202305,M,8,72,sand-rubble,0.527291667,after 12mo
202305,M,8,72,seagrass,0.086458333,after 12mo
202305,M,8,72,tools,0.041041667,after 12mo
202305,M,10,81,coral,0.004216867,after 12mo
202305,M,10,81,gorgonian,0.003413655,after 12mo
202305,M,10,81,algae,0.107630522,after 12mo
202305,M,10,81,other,0.003413655,after 12mo
202305,M,10,81,sponge,0.010441767,after 12mo
202305,M,10,81,sand-rubble,0.824698795,after 12mo
202305,M,10,81,seagrass,0.002610442,after 12mo
202305,M,10,81,tools,0.043574297,after 12mo
202305,M,10,82,coral,0.009126984,after 12mo
202305,M,10,82,gorgonian,7.94E-04,after 12mo
202305,M,10,82,algae,0.033928571,after 12mo
202305,M,10,82,other,0.004563492,after 12mo
202305,M,10,82,sponge,0.009126984,after 12mo
202305,M,10,82,sand-rubble,0.884126984,after 12mo
202305,M,10,82,tools,0.058134921,after 12mo
202305,M,10,82,zoanthid,1.98E-04,after 12mo
202305,M,10,83,coral,0.005729167,after 12mo
202305,M,10,83,gorgonian,0.016666667,after 12mo
202305,M,10,83,algae,0.115364583,after 12mo
202305,M,10,83,other,0.00234375,after 12mo
202305,M,10,83,sponge,0.014322917,after 12mo
202305,M,10,83,sand-rubble,0.8234375,after 12mo
202305,M,10,83,seagrass,0.00234375,after 12mo
202305,M,10,83,tools,0.019791667,after 12mo
202305,M,10,84,coral,0.00504065,after 12mo
202305,M,10,84,gorgonian,0.004227642,after 12mo
202305,M,10,84,algae,0.241138211,after 12mo
202305,M,10,84,other,0.001788618,after 12mo
202305,M,10,84,sponge,0.006829268,after 12mo
202305,M,10,84,sand-rubble,0.664390244,after 12mo
202305,M,10,84,tools,0.076585366,after 12mo
202305,M,12,53,coral,0.011835749,after 12mo
202305,M,12,53,gorgonian,0.006521739,after 12mo
202305,M,12,53,algae,0.344444444,after 12mo
202305,M,12,53,other,4.83E-04,after 12mo
202305,M,12,53,sponge,0.003864734,after 12mo
202305,M,12,53,sand-rubble,0.480434783,after 12mo
202305,M,12,53,seagrass,0.110628019,after 12mo
202305,M,12,53,tools,0.04178744,after 12mo
202305,M,12,54,coral,0.009619687,after 12mo
202305,M,12,54,gorgonian,0.009395973,after 12mo
202305,M,12,54,algae,0.324161074,after 12mo
202305,M,12,54,other,6.71E-04,after 12mo
202305,M,12,54,sponge,0.003803132,after 12mo
202305,M,12,54,sand-rubble,0.612304251,after 12mo
202305,M,12,54,seagrass,0.009619687,after 12mo
202305,M,12,54,tools,0.030425056,after 12mo
202305,M,12,55,coral,0.006888889,after 12mo
202305,M,12,55,gorgonian,0.008666667,after 12mo
202305,M,12,55,algae,0.331777778,after 12mo
202305,M,12,55,other,0.001111111,after 12mo
202305,M,12,55,sponge,0.006222222,after 12mo
202305,M,12,55,sand-rubble,0.595777778,after 12mo
202305,M,12,55,seagrass,0.034444444,after 12mo
202305,M,12,55,tools,0.015111111,after 12mo
202305,M,12,56,coral,0.014188034,after 12mo
202305,M,12,56,gorgonian,0.010769231,after 12mo
202305,M,12,56,algae,0.277094017,after 12mo
202305,M,12,56,other,0.003931624,after 12mo
202305,M,12,56,sponge,0.005811966,after 12mo
202305,M,12,56,sand-rubble,0.505128205,after 12mo
202305,M,12,56,seagrass,0.022051282,after 12mo
202305,M,12,56,tools,0.160683761,after 12mo
202305,M,12,56,zoanthid,3.42E-04,after 12mo
202305,M,15,61,coral,0.018541667,after 12mo
202305,M,15,61,gorgonian,0.019375,after 12mo
202305,M,15,61,algae,0.469166667,after 12mo
202305,M,15,61,other,0.001666667,after 12mo
202305,M,15,61,sponge,0.015208333,after 12mo
202305,M,15,61,sand-rubble,0.421458333,after 12mo
202305,M,15,61,seagrass,2.08E-04,after 12mo
202305,M,15,61,tools,0.054375,after 12mo
202305,M,15,62,coral,0.012634409,after 12mo
202305,M,15,62,gorgonian,0.006182796,after 12mo
202305,M,15,62,algae,0.45672043,after 12mo
202305,M,15,62,other,0.006182796,after 12mo
202305,M,15,62,sponge,0.021236559,after 12mo
202305,M,15,62,sand-rubble,0.427956989,after 12mo
202305,M,15,62,seagrass,0.025537634,after 12mo
202305,M,15,62,tools,0.043548387,after 12mo
202305,M,15,63,coral,0.019064327,after 12mo
202305,M,15,63,gorgonian,0.02245614,after 12mo
202305,M,15,63,algae,0.489239766,after 12mo
202305,M,15,63,other,0.001052632,after 12mo
202305,M,15,63,sponge,0.013099415,after 12mo
202305,M,15,63,sand-rubble,0.331111111,after 12mo
202305,M,15,63,seagrass,0.001052632,after 12mo
202305,M,15,63,tools,0.122923977,after 12mo
202305,M,15,64,coral,0.013888889,after 12mo
202305,M,15,64,gorgonian,0.009166667,after 12mo
202305,M,15,64,algae,0.374166667,after 12mo
202305,M,15,64,other,5.56E-04,after 12mo
202305,M,15,64,sponge,0.013333333,after 12mo
202305,M,15,64,sand-rubble,0.54,after 12mo
202305,M,15,64,seagrass,2.78E-04,after 12mo
202305,M,15,64,tools,0.048611111,after 12mo
202305,M,17,89,coral,0.009583333,after 12mo
202305,M,17,89,gorgonian,0.017708333,after 12mo
202305,M,17,89,algae,0.211666667,after 12mo
202305,M,17,89,other,0.005208333,after 12mo
202305,M,17,89,sponge,0.004166667,after 12mo
202305,M,17,89,sand-rubble,0.588958333,after 12mo
202305,M,17,89,tools,0.162708333,after 12mo
202305,M,17,90,coral,0.008708709,after 12mo
202305,M,17,90,gorgonian,0.012012012,after 12mo
202305,M,17,90,algae,0.184084084,after 12mo
202305,M,17,90,other,0.001501502,after 12mo
202305,M,17,90,sponge,0.016516517,after 12mo
202305,M,17,90,sand-rubble,0.745945946,after 12mo
202305,M,17,90,tools,0.031231231,after 12mo
202305,M,17,91,coral,0.00464135,after 12mo
202305,M,17,91,gorgonian,0.005274262,after 12mo
202305,M,17,91,algae,0.273839662,after 12mo
202305,M,17,91,other,0.002953586,after 12mo
202305,M,17,91,sponge,0.021940928,after 12mo
202305,M,17,91,sand-rubble,0.653375527,after 12mo
202305,M,17,91,seagrass,2.11E-04,after 12mo
202305,M,17,91,tools,0.037763713,after 12mo
202305,M,17,92,coral,0.007317073,after 12mo
202305,M,17,92,gorgonian,0.003523035,after 12mo
202305,M,17,92,algae,0.185907859,after 12mo
202305,M,17,92,other,0.001084011,after 12mo
202305,M,17,92,sponge,0.027100271,after 12mo
202305,M,17,92,sand-rubble,0.748238482,after 12mo
202305,M,17,92,tools,0.026829268,after 12mo
202305,M,28,73,coral,0.01459854,after 12mo
202305,M,28,73,gorgonian,0.021167883,after 12mo
202305,M,28,73,algae,0.25863747,after 12mo
202305,M,28,73,other,0.00243309,after 12mo
202305,M,28,73,sponge,0.015815085,after 12mo
202305,M,28,73,sand-rubble,0.532603406,after 12mo
202305,M,28,73,seagrass,0.093430657,after 12mo
202305,M,28,73,tools,0.061313869,after 12mo
202305,M,28,74,coral,0.005673759,after 12mo
202305,M,28,74,gorgonian,0.007092199,after 12mo
202305,M,28,74,algae,0.201182033,after 12mo
202305,M,28,74,other,0.005437352,after 12mo
202305,M,28,74,sponge,0.007092199,after 12mo
202305,M,28,74,sand-rubble,0.644444444,after 12mo
202305,M,28,74,seagrass,0.069267139,after 12mo
202305,M,28,74,tools,0.059810875,after 12mo
202305,M,28,75,coral,0.006617647,after 12mo
202305,M,28,75,gorgonian,0.01004902,after 12mo
202305,M,28,75,algae,0.157598039,after 12mo
202305,M,28,75,other,0.00245098,after 12mo
202305,M,28,75,sponge,0.022058824,after 12mo
202305,M,28,75,sand-rubble,0.765441176,after 12mo
202305,M,28,75,seagrass,0.017892157,after 12mo
202305,M,28,75,tools,0.017892157,after 12mo
202305,M,28,76,coral,0.013055556,after 12mo
202305,M,28,76,gorgonian,0.021388889,after 12mo
202305,M,28,76,algae,0.250833333,after 12mo
202305,M,28,76,other,0.001944444,after 12mo
202305,M,28,76,sponge,0.013055556,after 12mo
202305,M,28,76,sand-rubble,0.415555556,after 12mo
202305,M,28,76,seagrass,0.252777778,after 12mo
202305,M,28,76,tools,0.031388889,after 12mo
202305,M,38,57,coral,0.002331002,after 12mo
202305,M,38,57,gorgonian,0.001398601,after 12mo
202305,M,38,57,algae,0.193939394,after 12mo
202305,M,38,57,sponge,0.006060606,after 12mo
202305,M,38,57,sand-rubble,0.705827506,after 12mo
202305,M,38,57,seagrass,0.053146853,after 12mo
202305,M,38,57,tools,0.037296037,after 12mo
202305,M,38,58,coral,0.006666667,after 12mo
202305,M,38,58,gorgonian,0.00183908,after 12mo
202305,M,38,58,algae,0.26183908,after 12mo
202305,M,38,58,other,6.90E-04,after 12mo
202305,M,38,58,sponge,0.009655172,after 12mo
202305,M,38,58,sand-rubble,0.677931034,after 12mo
202305,M,38,58,seagrass,0.025747126,after 12mo
202305,M,38,58,tools,0.015632184,after 12mo
202305,M,38,59,coral,0.011779449,after 12mo
202305,M,38,59,gorgonian,0.005263158,after 12mo
202305,M,38,59,algae,0.25764411,after 12mo
202305,M,38,59,other,5.01E-04,after 12mo
202305,M,38,59,sponge,0.011528822,after 12mo
202305,M,38,59,sand-rubble,0.627067669,after 12mo
202305,M,38,59,seagrass,0.06641604,after 12mo
202305,M,38,59,tools,0.019799499,after 12mo
202305,M,38,60,coral,0.011190476,after 12mo
202305,M,38,60,gorgonian,0.009285714,after 12mo
202305,M,38,60,algae,0.174047619,after 12mo
202305,M,38,60,other,0.001904762,after 12mo
202305,M,38,60,sponge,0.011428571,after 12mo
202305,M,38,60,sand-rubble,0.692857143,after 12mo
202305,M,38,60,seagrass,0.079761905,after 12mo
202305,M,38,60,tools,0.01952381,after 12mo
202305,M,43,65,coral,0.018484848,after 12mo
202305,M,43,65,gorgonian,0.016363636,after 12mo
202305,M,43,65,algae,0.123939394,after 12mo
202305,M,43,65,other,9.09E-04,after 12mo
202305,M,43,65,sponge,0.00969697,after 12mo
202305,M,43,65,sand-rubble,0.796666667,after 12mo
202305,M,43,65,seagrass,6.06E-04,after 12mo
202305,M,43,65,tools,0.033333333,after 12mo
202305,M,43,66,coral,0.014705882,after 12mo
202305,M,43,66,gorgonian,0.009803922,after 12mo
202305,M,43,66,algae,0.221813725,after 12mo
202305,M,43,66,other,0.002083333,after 12mo
202305,M,43,66,sponge,0.006740196,after 12mo
202305,M,43,66,sand-rubble,0.666666667,after 12mo
202305,M,43,66,seagrass,0.011397059,after 12mo
202305,M,43,66,tools,0.066789216,after 12mo
202305,M,43,67,coral,0.007160494,after 12mo
202305,M,43,67,gorgonian,0.019259259,after 12mo
202305,M,43,67,algae,0.168148148,after 12mo
202305,M,43,67,other,2.47E-04,after 12mo
202305,M,43,67,sponge,0.01037037,after 12mo
202305,M,43,67,sand-rubble,0.760246914,after 12mo
202305,M,43,67,seagrass,0.002962963,after 12mo
202305,M,43,67,tools,0.031604938,after 12mo
202305,M,43,68,coral,0.015882353,after 12mo
202305,M,43,68,gorgonian,0.020588235,after 12mo
202305,M,43,68,algae,0.150196078,after 12mo
202305,M,43,68,other,7.84E-04,after 12mo
202305,M,43,68,sponge,0.011568627,after 12mo
202305,M,43,68,sand-rubble,0.786862745,after 12mo
202305,M,43,68,seagrass,5.88E-04,after 12mo
202305,M,43,68,tools,0.013529412,after 12mo
202305,M,45,85,coral,0.004843305,after 12mo
202305,M,45,85,gorgonian,0.004273504,after 12mo
202305,M,45,85,algae,0.156125356,after 12mo
